date,nav
2019-04-11,10897.0000
2019-04-12,10890.0000
2019-04-15,11042.0000
2019-04-16,11032.0000
2019-04-17,11061.0000
2019-04-18,10955.0000
2019-04-19,10967.0000
2019-04-22,10979.0000
2019-04-23,11008.0000
2019-04-24,10934.0000
2019-04-25,10992.0000
2019-04-26,10975.0000
2019-05-07,10853.0000
2019-05-08,10666.0000
2019-05-09,10520.0000
2019-05-10,10511.0000
2019-05-13,10456.0000
2019-05-14,10414.0000
2019-05-15,10477.0000
2019-05-16,10433.0000
2019-05-17,10547.0000
2019-05-20,10550.0000
2019-05-21,10519.0000
2019-05-22,10491.0000
2019-05-23,10453.0000
2019-05-24,10458.0000
2019-05-27,10497.0000
2019-05-28,10524.0000
2019-05-29,10425.0000
2019-05-30,10395.0000
2019-05-31,10261.0000
2019-06-03,10170.0000
2019-06-04,10171.0000
2019-06-05,10381.0000
2019-06-06,10346.0000
2019-06-07,10398.0000
2019-06-10,10537.0000
2019-06-11,10594.0000
2019-06-12,10545.0000
2019-06-13,10458.0000
2019-06-14,10494.0000
2019-06-17,10447.0000
2019-06-18,10372.0000
2019-06-19,10552.0000
2019-06-20,10583.0000
2019-06-21,10488.0000
2019-06-24,10501.0000
2019-06-25,10472.0000
2019-06-26,10425.0000
2019-06-27,10553.0000
2019-06-28,10540.0000
2019-07-01,10769.0000
2019-07-02,10802.0000
2019-07-03,10732.0000
2019-07-04,10801.0000
2019-07-05,10820.0000
2019-07-08,10724.0000
2019-07-09,10700.0000
2019-07-10,10675.0000
2019-07-11,10726.0000
2019-07-12,10709.0000
2019-07-16,10658.0000
2019-07-17,10648.0000
2019-07-18,10424.0000
2019-07-19,10624.0000
2019-07-22,10574.0000
2019-07-23,10658.0000
2019-07-24,10701.0000
2019-07-25,10720.0000
2019-07-26,10676.0000
2019-07-29,10656.0000
2019-07-30,10705.0000
2019-07-31,10634.0000
2019-08-01,10649.0000
2019-08-02,10418.0000
2019-08-05,10231.0000
2019-08-06,10186.0000
2019-08-07,10191.0000
2019-08-08,10182.0000
2019-08-09,10217.0000
2019-08-13,10099.0000
2019-08-14,10187.0000
2019-08-15,10082.0000
2019-08-16,10091.0000
2019-08-19,10153.0000
2019-08-20,10237.0000
2019-08-21,10174.0000
2019-08-22,10178.0000
2019-08-23,10206.0000
2019-08-26,10042.0000
2019-08-27,10120.0000
2019-08-28,10125.0000
2019-08-29,10127.0000
2019-08-30,10274.0000
2019-09-02,10229.0000
2019-09-03,10267.0000
2019-09-04,10240.0000
2019-09-05,10427.0000
2019-09-06,10445.0000
2019-09-09,10541.0000
2019-09-10,10587.0000
2019-09-11,10762.0000
2019-09-12,10839.0000
2019-09-13,10940.0000
2019-09-17,10971.0000
2019-09-18,10918.0000
2019-09-19,10979.0000
2019-09-20,10983.0000
2019-09-24,11028.0000
2019-09-25,11008.0000
2019-09-26,11030.0000
2019-09-27,11005.0000
2019-09-30,10893.0000
2019-10-01,10998.0000
2019-10-02,10950.0000
2019-10-03,10761.0000
2019-10-04,10789.0000
2019-10-07,10789.0000
2019-10-08,10884.0000
2019-10-09,10850.0000
2019-10-10,10849.0000
2019-10-11,10943.0000
2019-10-15,11114.0000
2019-10-16,11191.0000
2019-10-17,11141.0000
2019-10-18,11126.0000
2019-10-21,11171.0000
2019-10-23,11236.0000
2019-10-24,11276.0000
2019-10-25,11307.0000
2019-10-28,11307.0000
2019-10-29,11405.0000
2019-10-30,11428.0000
2019-10-31,11436.0000
2019-11-01,11432.0000
2019-11-05,11623.0000
2019-11-06,11624.0000
2019-11-07,11650.0000
2019-11-08,11681.0000
2019-11-11,11689.0000
2019-11-12,11728.0000
2019-11-13,11663.0000
2019-11-14,11554.0000
2019-11-15,11638.0000
2019-11-18,11666.0000
2019-11-19,11639.0000
2019-11-20,11601.0000
2019-11-21,11589.0000
2019-11-22,11602.0000
2019-11-25,11682.0000
2019-11-26,11701.0000
2019-11-27,11737.0000
2019-11-28,11718.0000
2019-11-29,11658.0000
2019-12-02,11762.0000
2019-12-03,11708.0000
2019-12-04,11684.0000
2019-12-05,11740.0000
2019-12-06,11754.0000
2019-12-09,11813.0000
2019-12-10,11804.0000
2019-12-11,11764.0000
2019-12-12,11749.0000
2019-12-13,11937.0000
2019-12-16,11915.0000
2019-12-17,11986.0000
2019-12-18,11925.0000
2019-12-19,11910.0000
2019-12-20,11888.0000
2019-12-23,11863.0000
2019-12-24,11855.0000
2019-12-25,11808.0000
2019-12-26,11875.0000
2019-12-27,11907.0000
2019-12-30,11825.0000
2020-01-06,11660.0000
2020-01-07,11849.0000
2020-01-08,11687.0000
2020-01-09,11878.0000
2020-01-10,11918.0000
2020-01-14,11956.0000
2020-01-15,11891.0000
2020-01-16,11875.0000
2020-01-17,11921.0000
2020-01-20,11982.0000
2020-01-21,11918.0000
2020-01-22,11981.0000
2020-01-23,11886.0000
2020-01-24,11886.0000
2020-01-27,11695.0000
2020-01-28,11624.0000
2020-01-29,11677.0000
2020-01-30,11504.0000
2020-01-31,11570.0000
2020-02-03,11490.0000
2020-02-04,11569.0000
2020-02-05,11691.0000
2020-02-06,11932.0000
2020-02-07,11898.0000
2020-02-10,11812.0000
2020-02-12,11807.0000
2020-02-13,11767.0000
2020-02-14,11697.0000
2020-02-17,11593.0000
2020-02-18,11441.0000
2020-02-19,11484.0000
2020-02-20,11502.0000
2020-02-21,11498.0000
2020-02-25,11116.0000
2020-02-26,11032.0000
2020-02-27,10774.0000
2020-02-28,10381.0000
2020-03-02,10484.0000
2020-03-03,10341.0000
2020-03-04,10324.0000
2020-03-05,10416.0000
2020-03-06,10112.0000
2020-03-09,9544.0000
2020-03-10,9667.0000
2020-03-11,9519.0000
2020-03-12,9122.0000
2020-03-13,8661.0000
2020-03-16,8496.0000
2020-03-17,8710.0000
2020-03-18,8735.0000
2020-03-19,8828.0000
2020-03-23,8883.0000
2020-03-24,9175.0000
2020-03-25,9793.0000
2020-03-26,9618.0000
2020-03-27,10033.0000
2020-03-30,9983.0000
2020-03-31,9760.0000
2020-04-01,9395.0000
2020-04-02,9250.0000
2020-04-03,9217.0000
2020-04-06,9574.0000
2020-04-07,9765.0000
2020-04-08,9911.0000
2020-04-09,9859.0000
2020-04-10,9946.0000
2020-04-13,9781.0000
2020-04-14,9972.0000
2020-04-15,9977.0000
2020-04-16,9893.0000
2020-04-17,10032.0000
2020-04-20,9964.0000
2020-04-21,9849.0000
2020-04-22,9786.0000
2020-04-23,9920.0000
2020-04-24,9886.0000
2020-04-27,10067.0000
2020-04-28,10082.0000
2020-04-30,10182.0000
2020-05-01,9954.0000
2020-05-07,9923.0000
2020-05-08,10143.0000
2020-05-11,10298.0000
2020-05-12,10269.0000
2020-05-13,10257.0000
2020-05-14,10058.0000
2020-05-15,10111.0000
2020-05-18,10150.0000
2020-05-19,10335.0000
