date,nav
2018-07-12,10548.0000
2018-07-13,10609.0000
2018-07-17,10598.0000
2018-07-18,10635.0000
2018-07-19,10604.0000
2018-07-20,10595.0000
2018-07-23,10458.0000
2018-07-24,10431.0000
2018-07-25,10449.0000
2018-07-26,10425.0000
2018-07-27,10400.0000
2018-07-30,10410.0000
2018-07-31,10399.0000
2018-08-01,10483.0000
2018-08-02,10432.0000
2018-08-03,10402.0000
2018-08-06,10362.0000
2018-08-07,10380.0000
2018-08-08,10395.0000
2018-08-09,10344.0000
2018-08-10,10324.0000
2018-08-13,10251.0000
2018-08-14,10259.0000
2018-08-15,10290.0000
2018-08-16,10223.0000
2018-08-17,10259.0000
2018-08-20,10259.0000
2018-08-21,10258.0000
2018-08-22,10307.0000
2018-08-23,10353.0000
2018-08-24,10402.0000
2018-08-27,10412.0000
2018-08-28,10427.0000
2018-08-29,10403.0000
2018-08-30,10462.0000
2018-08-31,10391.0000
2018-09-03,10352.0000
2018-09-04,10363.0000
2018-09-05,10385.0000
2018-09-06,10379.0000
2018-09-07,10322.0000
2018-09-10,10317.0000
2018-09-11,10388.0000
2018-09-12,10385.0000
2018-09-13,10394.0000
2018-09-14,10485.0000
2018-09-18,10439.0000
2018-09-19,10472.0000
2018-09-20,10464.0000
2018-09-21,10540.0000
2018-09-25,10548.0000
2018-09-26,10533.0000
2018-09-27,10548.0000
2018-09-28,10563.0000
2018-10-01,10580.0000
2018-10-02,10555.0000
2018-10-03,10509.0000
2018-10-04,10520.0000
2018-10-05,10483.0000
2018-10-09,10341.0000
2018-10-10,10368.0000
2018-10-11,10302.0000
2018-10-12,10341.0000
2018-10-15,10307.0000
2018-10-16,10311.0000
2018-10-17,10371.0000
2018-10-18,10360.0000
2018-10-19,10297.0000
2018-10-22,10324.0000
2018-10-23,10339.0000
2018-10-24,10334.0000
2018-10-25,10270.0000
2018-10-26,10300.0000
2018-10-29,10296.0000
2018-10-30,10335.0000
2018-10-31,10370.0000
2018-11-01,10313.0000
2018-11-02,10369.0000
2018-11-05,10378.0000
2018-11-06,10395.0000
2018-11-07,10404.0000
2018-11-08,10432.0000
2018-11-09,10426.0000
2018-11-12,10414.0000
2018-11-13,10347.0000
2018-11-14,10416.0000
2018-11-15,10398.0000
2018-11-16,10405.0000
2018-11-19,10363.0000
2018-11-20,10371.0000
2018-11-21,10357.0000
2018-11-22,10390.0000
2018-11-26,10385.0000
2018-11-27,10423.0000
2018-11-28,10429.0000
2018-11-29,10454.0000
2018-11-30,10462.0000
2018-12-03,10466.0000
2018-12-04,10482.0000
2018-12-05,10443.0000
2018-12-06,10452.0000
2018-12-07,10471.0000
2018-12-10,10462.0000
2018-12-11,10505.0000
2018-12-12,10522.0000
2018-12-13,10523.0000
2018-12-14,10535.0000
2018-12-17,10512.0000
2018-12-18,10474.0000
2018-12-19,10481.0000
2018-12-20,10507.0000
2018-12-21,10423.0000
2018-12-25,10290.0000
2018-12-26,10351.0000
2018-12-27,10363.0000
2018-12-28,10395.0000
2019-01-04,10128.0000
2019-01-07,10187.0000
2019-01-08,10227.0000
2019-01-09,10196.0000
2019-01-10,10196.0000
2019-01-11,10204.0000
2019-01-15,10208.0000
2019-01-16,10191.0000
2019-01-17,10233.0000
2019-01-18,10268.0000
2019-01-21,10270.0000
2019-01-22,10269.0000
2019-01-23,10271.0000
2019-01-24,10291.0000
2019-01-25,10317.0000
2019-01-28,10319.0000
2019-01-29,10303.0000
2019-01-30,10339.0000
2019-01-31,10328.0000
2019-02-01,10340.0000
2019-02-04,10372.0000
2019-02-05,10392.0000
2019-02-06,10371.0000
2019-02-07,10354.0000
2019-02-08,10351.0000
2019-02-12,10389.0000
2019-02-13,10405.0000
2019-02-14,10415.0000
2019-02-15,10390.0000
2019-02-18,10411.0000
2019-02-19,10409.0000
2019-02-20,10466.0000
2019-02-21,10452.0000
2019-02-22,10440.0000
2019-02-25,10468.0000
2019-02-26,10495.0000
2019-02-27,10486.0000
2019-02-28,10472.0000
2019-03-01,10518.0000
2019-03-04,10547.0000
2019-03-05,10535.0000
2019-03-06,10508.0000
2019-03-07,10534.0000
2019-03-08,10511.0000
2019-03-11,10468.0000
2019-03-12,10538.0000
2019-03-13,10535.0000
2019-03-14,10554.0000
2019-03-15,10598.0000
2019-03-18,10589.0000
2019-03-19,10580.0000
2019-03-20,10604.0000
2019-03-22,10574.0000
2019-03-25,10513.0000
2019-03-26,10567.0000
2019-03-27,10573.0000
2019-03-28,10574.0000
2019-03-29,10611.0000
2019-04-01,10610.0000
2019-04-02,10603.0000
2019-04-03,10629.0000
2019-04-04,10617.0000
2019-04-05,10635.0000
2019-04-08,10603.0000
2019-04-09,10616.0000
2019-04-10,10605.0000
2019-04-11,10621.0000
2019-04-12,10673.0000
2019-04-15,10671.0000
2019-04-16,10665.0000
2019-04-17,10653.0000
2019-04-18,10642.0000
2019-04-19,10639.0000
2019-04-22,10642.0000
2019-04-23,10623.0000
2019-04-24,10608.0000
2019-04-25,10641.0000
2019-04-26,10579.0000
2019-05-07,10532.0000
2019-05-08,10503.0000
2019-05-09,10479.0000
2019-05-10,10477.0000
2019-05-13,10471.0000
2019-05-14,10457.0000
2019-05-15,10457.0000
2019-05-16,10465.0000
2019-05-17,10492.0000
2019-05-20,10514.0000
2019-05-21,10500.0000
2019-05-22,10523.0000
2019-05-23,10508.0000
2019-05-24,10510.0000
2019-05-27,10504.0000
2019-05-28,10504.0000
2019-05-29,10479.0000
2019-05-30,10521.0000
2019-05-31,10493.0000
2019-06-03,10458.0000
2019-06-04,10475.0000
2019-06-05,10492.0000
2019-06-06,10510.0000
2019-06-07,10552.0000
2019-06-10,10614.0000
2019-06-11,10574.0000
2019-06-12,10599.0000
2019-06-13,10567.0000
2019-06-14,10573.0000
2019-06-17,10579.0000
2019-06-18,10566.0000
2019-06-19,10606.0000
2019-06-20,10562.0000
2019-06-21,10567.0000
2019-06-24,10569.0000
2019-06-25,10587.0000
2019-06-26,10589.0000
2019-06-27,10610.0000
2019-06-28,10629.0000
2019-07-01,10680.0000
2019-07-02,10680.0000
2019-07-03,10635.0000
2019-07-04,10687.0000
2019-07-05,10695.0000
2019-07-08,10675.0000
2019-07-09,10711.0000
2019-07-10,10701.0000
2019-07-11,10638.0000
2019-07-12,10636.0000
2019-07-16,10602.0000
2019-07-17,10607.0000
2019-07-18,10602.0000
2019-07-19,10611.0000
2019-07-22,10628.0000
2019-07-23,10634.0000
2019-07-24,10622.0000
2019-07-25,10641.0000
2019-07-26,10674.0000
2019-07-29,10635.0000
2019-07-30,10686.0000
2019-07-31,10659.0000
2019-08-01,10696.0000
2019-08-02,10561.0000
2019-08-05,10522.0000
2019-08-06,10560.0000
2019-08-07,10594.0000
2019-08-08,10636.0000
2019-08-09,10584.0000
2019-08-13,10546.0000
2019-08-14,10636.0000
2019-08-15,10642.0000
2019-08-16,10700.0000
2019-08-19,10706.0000
2019-08-20,10675.0000
2019-08-21,10685.0000
2019-08-22,10697.0000
2019-08-23,10674.0000
2019-08-26,10569.0000
2019-08-27,10627.0000
2019-08-28,10661.0000
2019-08-29,10718.0000
2019-08-30,10728.0000
2019-09-02,10668.0000
2019-09-03,10670.0000
2019-09-04,10676.0000
2019-09-05,10743.0000
2019-09-06,10728.0000
2019-09-09,10748.0000
2019-09-10,10758.0000
2019-09-11,10737.0000
2019-09-12,10763.0000
2019-09-13,10792.0000
2019-09-17,10734.0000
2019-09-18,10761.0000
2019-09-19,10794.0000
2019-09-20,10775.0000
2019-09-24,10771.0000
2019-09-25,10754.0000
2019-09-26,10746.0000
2019-09-27,10759.0000
2019-09-30,10778.0000
2019-10-01,10785.0000
2019-10-02,10761.0000
2019-10-03,10709.0000
2019-10-04,10738.0000
2019-10-07,10741.0000
2019-10-08,10775.0000
2019-10-09,10755.0000
2019-10-10,10754.0000
2019-10-11,10804.0000
2019-10-15,10816.0000
2019-10-16,10838.0000
2019-10-17,10861.0000
2019-10-18,10881.0000
2019-10-21,10875.0000
2019-10-23,10838.0000
2019-10-24,10880.0000
2019-10-25,10880.0000
2019-10-28,10852.0000
2019-10-29,10840.0000
2019-10-30,10841.0000
2019-10-31,10882.0000
2019-11-01,10854.0000
2019-11-05,10860.0000
